date,open,high,low,close,volume,return_1,return_5,log_return_1,sma_20,sma_50,sma_200,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_pct_b,roc_5,roc_10,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio,z_score_20,future_return,target_direction
1993-04-12,44.71875,44.9375,44.65625,44.90625,348500,0.014114326040931546,0.01842664776754077,0.014015646388344492,44.8625,44.6875,,0.0009752020061299937,0.004895104895104918,44.65583511497727,44.73172144025097,44.7408367986229,0.0039016732227072914,0.5411588471140031,-0.0850016836456291,-0.012515768373167209,-0.0724859152724619,45.66145079224009,44.063549207759905,0.03561775613218576,0.5273796586879506,0.01842664776754077,0.0,0.39649861399833053,0.008829475050763102,0.6,0.3185185185185185,703600.0,0.9814136862855534,44.8475802884756,0.0013082023856587632,0.10951863475180204,0.0020876826722338038,1
1993-04-13,44.875,45.15625,44.84375,45.0,146100,0.0020876826722338038,0.015514809590973178,0.002085506491021361,44.846875,44.70875,,0.003414396209323378,0.006514384768082193,44.70878355882692,44.75727177927469,44.76003407279899,0.005423213057363041,0.5537308932274345,-0.05125051397206448,-0.020262717492946666,-0.030987796479117816,45.620595293197276,44.07315470680272,0.03450498137037548,0.5989537183826713,0.015514809590973178,-0.0020790020790020236,0.3904987129984498,0.008677749177743329,0.6666666666666666,0.4740740740740741,849700.0,0.20764638999431495,44.80203703922588,0.0044186151759304515,0.3958148735306843,-0.001388888888888884,0
1993-04-14,45.03125,45.0625,44.90625,44.9375,119600,-0.001388888888888884,0.016973125884016893,-0.0013898542890543016,44.828125,44.7225,,0.002439874520739016,0.004807423556375534,44.74397070362278,44.77443637172472,44.7731796970361,0.003641891255123708,0.543048329087556,-0.029208993413320172,-0.02205197267702137,-0.007157020736298803,45.5719316652452,44.0843183347548,0.03318482159337256,0.5735238100911233,0.016973125884016893,-0.006219765031098778,0.3737666620699891,0.008317477876383624,0.6222222222222222,0.6296296296296297,730100.0,-0.14075556078615983,44.80336798780949,0.0029937930609815755,0.2940952403644945,0.0,0
1993-04-15,44.90625,45.03125,44.75,44.9375,148600,0.0,0.013389711064129672,0.0,44.8234375,44.734375,,0.0025447066615540415,0.00454069158225634,44.773744441526965,44.78996624108427,44.78535157132972,0.0032939019896023325,0.543048329087556,-0.011607129802754912,-0.019963004102168076,0.008355874299413164,45.56302392203458,44.08385107796541,0.032999986760702336,0.5771123540141663,0.013389711064129672,-0.0055325034578146415,0.36715832906498985,0.008170421787259857,0.6222222222222222,0.6370370370370371,730100.0,0.0,44.8073088735859,0.002905577899833256,0.30844941605666404,0.0,0
1993-04-16,44.96875,45.03125,44.875,44.9375,47900,0.0,0.014820042342978068,0.0,44.8046875,44.736875,,0.0029642545771577655,0.004484555526062195,44.79893760436897,44.80401707526672,44.796621825305294,0.0029792624288362823,0.543048329087556,0.0023157790636787468,-0.01550724746899871,0.017823026532677456,45.510302608200696,44.099072391799304,0.03149737884906334,0.5941111510060131,0.014820042342978068,-0.002081887578070818,0.35209344841749063,0.00783518104962427,0.6222222222222222,0.6222222222222222,730100.0,0.0,44.79649705730177,0.0031476332293987053,0.37644460402405167,-0.004172461752433909,0
1993-04-19,44.9375,45.0625,44.71875,44.75,157000,-0.004172461752433909,-0.00347947112038971,-0.004181190760401046,44.790625,44.731875,,-0.0009069978371589738,0.0004051920470580228,44.79140874215836,44.79887259190798,44.79316835676416,-0.001090933523108517,0.5064399879535079,-0.0017596146058025397,-0.012757720896359476,0.010998106290556937,45.488395179704064,44.09285482029593,0.031156974465262104,0.4708894123153642,-0.00347947112038971,0.014883061658398367,0.35149748781624135,0.007854692465167405,0.4888888888888889,0.5777777777777778,573100.0,-0.2150390357485276,44.790744064912424,-0.0009096536742809747,-0.11644235073854349,-0.004888268156424624,0
1993-04-20,44.6875,44.75,44.25,44.53125,279500,-0.004888268156424624,-0.01041666666666663,-0.004900254817840067,44.778125,44.723125,,-0.005513294717007566,-0.00429028606565407,44.75138432028785,44.77338472601198,44.77376699700386,-0.0054080058385961305,0.46689493145733524,-0.02238267671601335,-0.014682712060290252,-0.0076999646557230975,45.48549340881503,44.070756591184974,0.03159437376241317,0.3254975788263123,-0.01041666666666663,0.0049365303244006675,0.3621048101150812,0.008131476437672,0.3333333333333333,0.48148148148148145,293600.0,-0.48769848194032456,44.76321717222111,-0.005182093398886978,-0.6980096846947497,-0.00070175438596487,0
1993-04-21,44.625,44.625,44.375,44.5,67900,-0.00070175438596487,-0.009735744089012566,-0.0007020007308297824,44.759375,44.71375,,-0.0057948753752704585,-0.004780408710966966,44.71270980947433,44.74734808543942,44.753487960188764,-0.0055276590909284495,0.4613527093128914,-0.040778150714430694,-0.019901799791118342,-0.020876350923312352,45.475754098772384,44.04299590122761,0.032010236906676454,0.31896805724477906,-0.009735744089012566,0.007072135785006983,0.3540973236782897,0.007957243228725612,0.3684210526315789,0.3968810916179337,225700.0,-0.23126702997275203,44.75366953577952,-0.005668128187270138,-0.7241277710208869,-0.012640449438202195,0
1993-04-22,44.3125,44.6875,43.9375,43.9375,97700,-0.012640449438202195,-0.022253129346314293,-0.012721019601310809,44.7125,44.699375,,-0.017332960581492807,-0.017044421762049344,44.5934467618629,44.67021969634995,44.693044407582185,-0.016402867533016008,0.37505214879480325,-0.09959764571928531,-0.035840968976751736,-0.06375667674253357,45.514584045340335,43.91041595465966,0.03587739649271844,0.016883545744165663,-0.022253129346314293,-0.009161381254404466,0.3823760862726976,0.008702727425836646,0.0,0.23391812865497075,128000.0,-0.4328754984492689,44.73091940706558,-0.017737605611125695,-1.9324658170233386,-0.004267425320056861,0
1993-04-23,43.84375,43.96875,43.6875,43.75,106000,-0.004267425320056861,-0.026425591098748313,-0.004276556767260194,44.6421875,44.68,,-0.0199852997794967,-0.020814682184422506,44.463685721576304,44.58257972526901,44.6231892662798,-0.018675001096832178,0.3514522419955269,-0.15950354470349737,-0.06057348412210087,-0.0989300605813965,45.523152832895235,43.76122216710476,0.039467838931290564,0.0,-0.026425591098748313,-0.011997177134791759,0.37515279439607635,0.008574921014767459,0.0425531914893617,0.13699141470698026,22000.0,-0.828125,44.677607282037336,-0.02076224172394925,-2.0254769777781876,-0.007857142857142896,0
