date,open,high,low,close,volume,return_1,return_5,log_return_1,sma_20,sma_50,sma_200,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_pct_b,roc_5,roc_10,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio,z_score_20,future_return,target_direction
1999-04-05,0.042187999933958,0.0432289987802505,0.0411459989845752,0.0414059981703758,98640000,-0.03048609597359253,-0.05075660882446276,-0.03096046296193026,0.04293619971722361,0.042601599842309906,,-0.03563896099155639,-0.028064712976968664,0.04251240631688125,0.04270108790308858,0.04275091308537183,-0.03032919759918118,0.5030472306902256,-0.00023850676849057617,-0.00016605254125138364,-7.245422723919253e-05,0.04649780563820635,0.039374593796240864,0.1659022430694548,0.2851809575797228,-0.05075660882446276,-0.05357716855963879,0.0030831978200549937,0.07446258890724891,0.42616135669405514,0.5900792755593643,468576000.0,-0.1739020055851739,0.043311968278859546,-0.044005622099932196,-0.8592761696811092,-0.025141257119537186,0
1999-04-06,0.041797000914812,0.0419269986450672,0.0395830012857914,0.0403649993240833,69696000,-0.025141257119537186,-0.10144254858210555,-0.025462697577241237,0.042727899737656075,0.04258857980370517,,-0.05530111304512242,-0.05221072150962924,0.04218203601029695,0.042478603276516654,0.04257417873268379,-0.0497569079349135,0.48005570112177415,-0.0003921427223868429,-0.0002112705774784755,-0.0001808721449083674,0.046382855532539395,0.039072943942772755,0.17108052665000098,0.17675389988564733,-0.10144254858210555,-0.0490718017072731,0.0030303977871421945,0.07507488759783389,0.2951027186690814,0.43711445030750024,398880000.0,-0.148740012292563,0.04317425540986952,-0.06506785256901115,-1.2929844004574098,0.08385977920329046,1
1999-04-07,0.0406249985098838,0.0440099984407424,0.0403649993240833,0.0437499992549419,89280000,0.08385977920329046,0.06328684038860932,0.08052853967186334,0.04261719975620505,0.04255731977522369,,0.026580805524931472,0.028025248911764722,0.04242326112485771,0.04259968860779525,0.04266127654914736,0.02700279473254552,0.5517909803993379,-0.00023801542428964623,-0.00021661954684070963,-2.1395877448936596e-05,0.045982067591812864,0.03925233192059724,0.1579112590623878,0.6683274877469629,0.06328684038860932,0.09803233908108622,0.003074297882107688,0.07026966707343252,0.7212640753631356,0.4808427169087574,488160000.0,0.22382671480144403,0.04294560842199553,0.01873045609325641,0.6733099509878515,0.017851421115251398,1
1999-04-08,0.0440099984407424,0.0458329990506172,0.0434900000691413,0.0445309989154338,130128000,0.017851421115251398,0.011838229792098254,0.017693955723146245,0.042584649659693205,0.04261199973523611,,0.04570541900178737,0.04503424369006681,0.042747528477254035,0.04278362292280845,0.04279977450220561,0.04084216981292177,0.5666467413958852,-5.224602495157438e-05,-0.00018374484246288259,0.0001314988175113082,0.045856356965011426,0.039312942354374984,0.1536566500588086,0.7974516168632764,0.011838229792098254,0.1250030939775788,0.0030220622463482745,0.06786423659813459,0.8195895943265592,0.6119854627862588,618288000.0,0.2665683382497542,0.042719053064013225,0.042415402998409846,1.1898064674531055,-0.017538336877981342,0
1999-04-09,0.0447920002043247,0.0447920002043247,0.0434900000691413,0.0437499992549419,48624000,-0.017538336877981342,0.024398262403395377,-0.01769395572314618,0.042610699683427775,0.042653659731149624,,0.026737405862340857,0.025703293239141,0.04290175475074448,0.042875658763964014,0.04287016152092682,0.020392467805363523,0.5471177506134276,3.159322981766133e-05,-0.00014067722800677383,0.00017227045782443516,0.04591217010864254,0.03930922925821301,0.15495969086369077,0.6725442643394285,0.024398262403395377,0.09091355810910273,0.002899200666979355,0.0662674449451989,0.7212640753631356,0.7540392483509435,569664000.0,-0.07864296250291126,0.04271891664515505,0.02413644096716072,0.6901770573577146,-0.04166858607817636,0
1999-04-12,0.0432289987802505,0.0432289987802505,0.0411459989845752,0.0419269986450672,33312000,-0.04166858607817636,0.012582729500870915,-0.04256161728498569,0.0425846496596932,0.04266147971153255,,-0.015443382060941757,-0.017216492991610877,0.042751792272947974,0.04278531018121194,0.04280029760419648,-0.020060893154904447,0.5034977570396568,-4.850533124850509e-05,-0.00012224284865512008,7.373751740661499e-05,0.045899719291807875,0.03926958002757852,0.15569317388337817,0.4008088686501462,0.012582729500870915,-0.03881253600281154,0.0028781149243641657,0.06864586107698367,0.4917537565959408,0.6775358087618786,536352000.0,-0.05847657566565555,0.04271643203391522,-0.018480789505575745,-0.39676452539941537,-0.04037968872185138,0
1999-04-13,0.0427079983055591,0.0427079983055591,0.0395830012857914,0.0402339994907379,36144000,-0.04037968872185138,-0.0032453817797351014,-0.04121758183986419,0.04238279964774842,0.04267449967563148,,-0.050699816313920065,-0.05718872402591246,0.042364439537223346,0.04254232821069061,0.04261020144764399,-0.054259576686088384,0.46631522206223286,-0.0002457619104206457,-0.00014694666100822522,-9.88152494124205e-05,0.04575662841994191,0.03900897087555494,0.1592074520906605,0.18154872370516217,-0.0032453817797351014,-0.1043587105629824,0.002895749359750133,0.07197269464639604,0.278610231860962,0.49720935460667953,500208000.0,-0.06738858063361375,0.04257084400782192,-0.05489307462766413,-1.2738051051793506,-0.029104745157328304,0
1999-04-14,0.0401040017604827,0.0410160012543201,0.0390629991888999,0.0390629991888999,48288000,-0.029104745157328304,-0.10713143190539753,-0.029536689998070013,0.042193999700248196,0.04264845967292781,,-0.07420487589684188,-0.08407010502899537,0.04185652563748128,0.042210963541948636,0.04234744572477406,-0.0745769366273844,0.4420015690109427,-0.000490920087292776,-0.0002157413462651354,-0.00027517874102764067,0.04586946522447915,0.03851853417601724,0.17421745036459926,0.0740674901305974,-0.10713143190539753,-0.0506246013483882,0.0028284102672979953,0.07240637754465391,0.0,0.2567879961523009,451920000.0,-0.09653584109010652,0.0424295406549305,-0.07934428264048143,-1.7037300394776111,0.02664932527450703,1
1999-04-15,0.0401040017604827,0.0401040017604827,0.0390629991888999,0.0401040017604827,35856000,0.02664932527450703,-0.09941382997848647,0.026300417208330172,0.04204424973577257,0.04270573973655696,,-0.04614776069220816,-0.06092244255980239,0.0415869065794815,0.04201030051514236,0.04218126469038211,-0.045376936877005836,0.46853100604156594,-0.0005943581109006113,-0.0002914646991922306,-0.0003028934117083807,0.045807466033794625,0.03828103343775051,0.17901217510941553,0.2422088153277742,-0.09941382997848647,-0.08875248395018609,0.002700738289032624,0.067343361521938,0.15084808253615536,0.1431527714657058,487776000.0,0.07934147636749868,0.04234135935586603,-0.05284094864737421,-1.0311647386889025,0.032465498522295855,1
1999-04-16,0.0398439988493919,0.0420570001006126,0.0398439988493919,0.0414059981703758,38928000,0.032465498522295855,-0.05357716855963879,0.031949629819967365,0.04193354956805701,0.04277343973517413,,-0.012580652082052057,-0.03196940842879736,0.04155907451654216,0.04195274791087888,0.04212383754075201,-0.013032513189947581,0.5005169020377077,-0.0005647630242098522,-0.00034612436419575494,-0.0002186386600140973,0.04563128190643584,0.038235817229678185,0.17636152324179036,0.4286655510181546,-0.05357716855963879,-0.03048609597359253,0.0026658999291889153,0.06438438987074706,0.339515879583678,0.16345465403994444,526704000.0,0.07980712458177525,0.04227528276356299,-0.020562478506623294,-0.28533779592738157,-0.04402736234212268,0
1999-04-19,0.0419269986450672,0.0419269986450672,0.0390629991888999,0.0395830012857914,31296000,-0.04402736234212268,-0.05590663379267624,-0.04502598803712539,0.04172519966959949,0.04276301972568031,,-0.05134063828983604,-0.07436374840430704,0.041255063250272804,0.04172705775610864,0.04193562744779196,-0.051382881650776424,0.4588745384418307,-0.0006805641975191554,-0.000413012330860435,-0.00026755186665872036,0.045461373064607076,0.03798902627459191,0.17908474612907452,0.21331651969491291,-0.05590663379267624,-0.04402736234212268,0.0026800498954016572,0.06770709163894756,0.07680976477296336,0.18905790896426558,495408000.0,-0.05941857286065798,0.04208757800963361,-0.05950869216729282,-1.1467339212203476,-0.01973068325095262,0
1999-04-20,0.0395830012857914,0.0411459989845752,0.0384109988808631,0.0388020016252994,67680000,-0.01973068325095262,-0.03559173543679539,-0.019927932062465712,0.041542899794876534,0.04271353974938388,,-0.065977536067792,-0.09157607042251525,0.04087766915412305,0.041448480981745854,0.041703507016496215,-0.0638498515207826,0.44191157962315814,-0.0008258378623731619,-0.0004955774371629804,-0.0003302604252101815,0.04548092476480596,0.03760487482494711,0.18958835273290678,0.15199583668126726,-0.03559173543679539,-0.0387216084468347,0.002683974910280975,0.06917104267453536,0.052681586566071616,0.15633574364090433,427728000.0,-0.13661466912120918,0.041930395543679395,-0.0746092155300827,-1.3920166532749312,0.016777438731976346,1
1999-04-21,0.0388020016252994,0.0395830012857914,0.0385419987142086,0.0394529998302459,37488000,0.016777438731976346,0.009983888831987864,0.01663825214573537,0.04152334984391923,0.04270571976900096,,-0.049859898622232945,-0.07616590836893311,0.04065848925814195,0.04125843515779348,0.04153680278047767,-0.04375918089580144,0.45983607159639006,-0.0008783135223357219,-0.0005721246541975286,-0.00030618886813819327,0.04550057359345627,0.03754612609438218,0.19156564990478384,0.23972422171190186,0.009983888831987864,-0.0982171313799649,0.002566619743231105,0.0650551226592269,0.14039354965648376,0.08996163366517292,465216000.0,0.08764448434519134,0.042028976317241916,-0.06129048843712259,-1.0411031131523925,-0.04291179787630228,0
1999-04-22,0.0395830012857914,0.0395830012857914,0.0373700000345706,0.0377600006759166,227184000,-0.04291179787630228,-0.058448059586806766,-0.043859726547612256,0.04143219981342549,0.04269529975950712,,-0.088631527025967,-0.11559349884858361,0.04021256793779959,0.04092525092142426,0.0412570396616213,-0.07734223185545963,0.4218869627129116,-0.001044471723821709,-0.0006665940681223648,-0.0003778776556993443,0.04567158021634274,0.03719281941050824,0.20464182070986928,0.06689435855037529,-0.058448059586806766,-0.15205134410695798,0.0025413612795160832,0.06730299878243827,0.046083030448961365,0.07971938889050557,238032000.0,-0.48834089971110195,0.0415527534326201,-0.09127560614854646,-1.732422565798499,-0.04825217689248562,0
1999-04-23,0.0376299992203712,0.0377600006759166,0.0356770008802413,0.0359379984438419,126048000,-0.04825217689248562,-0.13205815505363228,-0.04945517097456071,0.041223899647593445,0.04265623971819872,,-0.12822419152332976,-0.1574972693031489,0.0395549418618061,0.040450274494987844,0.040863036608452454,-0.11155118494202199,0.3850570668257856,-0.0013080947466463516,-0.0007948942038271622,-0.0005132005428191895,0.04609968306951415,0.036348116225672744,0.23655129493336705,0.0,-0.13205815505363228,-0.17856002158028772,0.0025086211735274562,0.06980414275011794,0.025698858863711514,0.07072514632305221,111984000.0,-0.5295422464206493,0.04116343445454619,-0.12694363529054808,-2.168226414646322,-0.05072616627309068,0
1999-04-26,0.0359379984438419,0.0364580005407333,0.0333329997956752,0.0341150015592575,123504000,-0.05072616627309068,-0.13814009925762438,-0.05205797222976577,0.04074864964932198,0.04251561976969238,,-0.1627943047721303,-0.1975889862582535,0.03871802796910632,0.03984691516777543,0.040363182160363935,-0.14384836528458245,0.35195095069787175,-0.0016451541912576167,-0.0009649462013132531,-0.0006802079899443636,0.04642780600810794,0.035069493290536026,0.278740837188967,0.0,-0.13814009925762438,-0.1863237851090206,0.0025526482857796454,0.07482480343275713,0.06256014481545885,0.044780678042710576,-11520000.0,-1.1028718388341192,0.040562254693639055,-0.15894710940199797,-2.3361385638914043,0.10684446577930728,1
1999-04-27,0.0348960012197494,0.0380209982395172,0.034375000745058,0.0377600006759166,226944000,0.10684446577930728,-0.02685430920407461,0.10151314320432649,0.040390549600124316,0.042401019781827885,,-0.06512783188767546,-0.1094553652197846,0.03857063915476944,0.039648161406646024,0.04017035390225673,-0.04762290768955857,0.4531836489444807,-0.0015997147474872894,-0.0010918999105480605,-0.000507814836939229,0.045861070084904414,0.03492002911534422,0.27088121052768543,0.2595705078222136,-0.02685430920407461,-0.06149025317234069,0.002649316028242506,0.0701619698310081,0.35416009152889694,0.14747303173602244,215424000.0,19.7,0.03988562214602744,-0.05329292501264271,-0.9617179687111459,-0.006885571534598345,0
1999-04-28,0.0380209982395172,0.0380209982395172,0.0363279990851879,0.0375000014901161,120096000,-0.006885571534598345,-0.049501897156945085,-0.00690938646483994,0.04020824972540136,0.04227601982653137,,-0.06735553658219395,-0.11297227969928147,0.03840592566789969,0.03944357474792889,0.03997255001987594,-0.04927477466820729,0.4478100406494655,-0.0015666243519762493,-0.0011868447988336982,-0.0003797795531425511,0.045814096729260595,0.03460240272154212,0.2788406380354214,0.25844433201433975,-0.049501897156945085,-0.04001222976314467,0.0025810076801058486,0.06882686873455529,0.3636444319607105,0.26012155610168874,95328000.0,-0.5574866310160428,0.039607209790515345,-0.05320264445651146,-0.9662226719426414,0.0,0
1999-04-29,0.0376299992203712,0.0377600006759166,0.0367190018296241,0.0375000014901161,48144000,0.0,-0.006885571534598345,0.0,0.039882749877870036,0.042197899892926174,,-0.059743833989643336,-0.11133014710994193,0.03826655271747144,0.0392584725328991,0.03978939827693076,-0.04479214114378449,0.4478100406494655,-0.001522845559459321,-0.001254044950958823,-0.00026880060850049806,0.04531236719869164,0.03445313255704843,0.2722789846461598,0.2805786073894631,-0.006885571534598345,-0.06493118282606158,0.0024710070491191813,0.06589351869147168,0.421079438360485,0.37962798728336417,95328000.0,0.0,0.03922777609167386,-0.04404467379236632,-0.8776855704421471,0.013893246098628076,1
1999-04-30,0.037891000509262,0.0395830012857914,0.0376299992203712,0.0380209982395172,99312000,0.013893246098628076,0.057960929541757134,0.013797619645036037,0.03964839987456794,0.04211717985570426,,-0.04104583388482774,-0.09725678761542922,0.03822877510547848,0.03914061783829131,0.03965840568156679,-0.028605056859342226,0.4626184004470876,-0.0014296305760883102,-0.0012891620759847206,-0.00014046850010358955,0.04496806007728933,0.03432873967184655,0.2683417348266624,0.3470389486326394,0.057960929541757134,-0.08175143893235315,0.0024432922453017612,0.06426165430770622,0.5000532468244683,0.4282590390485546,194640000.0,1.041792547834844,0.03911553017954132,-0.027982030027464577,-0.6118442054694425,0.006838403070137389,1
1999-05-03,0.0384109988808631,0.0384109988808631,0.0372399985790252,0.038281001150608,33840000,0.006838403070137389,0.1221163535377301,0.006815127244596411,0.03949215002357956,0.0420129998773336,,-0.030668091563726407,-0.08882961791878718,0.038236809881652255,0.039058749582321466,0.039556375716310585,-0.019912271642855806,0.4702534952267445,-0.0013195658346583303,-0.0012952428277194427,-2.432300693888754e-05,0.04477791191909048,0.034206388128068636,0.26768671203542754,0.3854328953031199,0.1221163535377301,-0.03289291091857549,0.002352414249340057,0.06145122067432384,0.5671711579529003,0.49610128104595125,228480000.0,0.17385943279901356,0.03892660724750867,-0.016585213625109563,-0.4582684187875204,-0.05441340960441976,0
1999-05-04,0.038281001150608,0.038281001150608,0.0354170016944408,0.0361980013549327,96048000,-0.05441340960441976,-0.041366506700836636,-0.05594981348459879,0.039283800125122025,0.04186195991933341,,-0.07855143240625417,-0.13530084533344755,0.03792314703138771,0.0387862973701892,0.03930760724509741,-0.06673222737795648,0.418903402834107,-0.0013844602137096998,-0.0013130863049174942,-7.137390879220556e-05,0.04475011670120254,0.03381748354904151,0.27829876736313,0.2177442316740172,-0.041366506700836636,-0.06710994694327455,0.00238895604982771,0.06599690481259587,0.32840456890356096,0.46520965789364316,132432000.0,-0.4203781512605042,0.03872711682360436,-0.06530606138823503,-1.129023073303931,0.021575767480476404,1
1999-05-05,0.0364580005407333,0.0369790010154247,0.034375000745058,0.0369790010154247,144576000,0.021575767480476404,-0.013893345439698668,0.02134630529088335,0.03894525021314617,0.041684879958629566,,-0.05048752253381983,-0.11289174750833508,0.037777893798162626,0.03861417390783068,0.039135117894751284,-0.042346442430932774,0.443442876526055,-0.0013572240965886578,-0.001321913863251727,-3.5310233336930926e-05,0.0440752604467065,0.03381523997958583,0.2634472858941178,0.30835816029582763,-0.013893345439698668,-0.06270749563952183,0.002404316351294781,0.06501842357212115,0.4179276813741082,0.4378344694101899,277008000.0,1.0916998912649511,0.03830869903148727,-0.03471008020840505,-0.7665673588166897,-0.019362361764876823,0
1999-05-06,0.0367190018296241,0.0375000014901161,0.03515600040555,0.0362630002200603,35616000,-0.019362361764876823,-0.03298669922404762,-0.019552267638948642,0.03853185027837749,0.04142055995762345,,-0.05888245806847159,-0.12451690037121044,0.03754483324768535,0.0383902526042335,0.03892236843736677,-0.05541126301259658,0.4256943564003884,-0.0013775351896814156,-0.0013330381285376648,-4.4497061143750766e-05,0.04306434488770517,0.033999355669049804,0.23525963983469209,0.24971287846123533,-0.03298669922404762,-0.03964513848144846,0.002400008117957018,0.0661833853622889,0.3409356314484947,0.3624226272420546,241392000.0,-0.1285739040027725,0.037770801749150325,-0.03991976498417704,-1.0011484861550588,0.005377390714768504,1
1999-05-07,0.03515600040555,0.0367190018296241,0.03515600040555,0.0364580005407333,25008000,0.005377390714768504,-0.04110880227125102,0.0053629841726453315,0.03816725034266706,0.04119137994945045,,-0.04478315274451383,-0.11491189211252184,0.03737762821584657,0.038206228598185864,0.038739822667245766,-0.04575767150007504,0.43235790490094395,-0.001362194451399193,-0.0013388693931099705,-2.3325058289222446e-05,0.042060423092963255,0.03427407759237087,0.20400593259106364,0.2804811253490205,-0.04110880227125102,0.014469422878516047,0.0023402219255368095,0.06418953016697002,0.399974538522648,0.38627928378175036,266400000.0,0.1035991250745675,0.037559884515552984,-0.02933672424800471,-0.8780754986039181,0.0,0
